,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
329,122,44029878,17 Jan 2023, Una conversación entre dos chicas by pj_2203 (ravenW_97) ,Español,"1,339",1/1,10,| Teen And Up Audiences| No Archive Warnings Apply| Gen| Complete Work|,|No Archive Warnings ApplyEleven | Jane Hopper & Uraraka OchakoEleven | Jane Hopper Uraraka OchakoCrossover Post-Joint Training Arc (My Hero Academia) Post-Stranger Things 3 El canon de ST ocurre dentro del mundo de BNHA Obviamente en tiempos casi iguales Para que los personajes tengan una edad cercana Mike y El rompieron después de su cita fallida en la pista de patinaje Friendship La trama con Vecna en ST4 todavía no sucede Como Eleven entonces no acaba con Owens y Brenner Recupera sus poderes de otro modo (con ayuda de Eri) Ambas se conocen después de que All Might y otros héroes ayuden a Hopper a salir de Rusia Así que por esa cuestión El (como otros personajes de ST) está en U. A. unos meses Eleven también duerme en los dormitorios de la Clase A|
330,122,44364859,18 Jan 2023, A Puppy and His Mommy by ClowninAround ,English,930,1/1,1154,| Mature| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonSex Subspace Implied subspace its never actually stated but you get the idea Mommy Kink eddie munson has a mommy kink and steve harrington really likes being called mommy Vaginal Sex steve calls eddie puppy that may or may not be me projecting Trans Male Eddie Munson Trans Character He/Him and She/Her Pronouns for Steve Harrington this isnt very long its under 1000 words but ehhh Not Beta Read ok im disappearing for another four months bye|
331,122,44362300,18 Jan 2023, Of Masks and Jackets by Capriciously_Terminal ,English,"3,570",1/1,604,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Past Steve Harrington/Nancy Wheeler - Relationship Steve Harrington & Dustin HendersonSteve Harrington Eddie Munson Nancy Wheeler Grigori (Stranger Things)Spider-Man!Eddie Munson spider-man au Life-Saving Humor Spider-man shenanigans Spider-Man and Stranger Things in a Blender Varsity Jacket Symbol of Love Super-Hero Violence A Way to Say I Love You Hey Can I Walk You Home?|
332,122,44365900,18 Jan 2023, Patiently Yours by Captain_Spaulding ,English,"5,525",6/6,915,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonPen Pals Pining Gay Eddie Munson Bisexual Steve Harrington Not Canon Compliant Friends to Lovers steve is bad at playing it cool Secret Admirer|
333,122,44364367,18 Jan 2023, True Sight by TiannaMortis ,English,"2,669",1/1,795,| General Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyEddie Munson/Reader Eddie Munson/You Eddie Munson & Reader Eddie Munson & YouEddie Munson Reader YouAlternate Universe Eddie Munson Lives Established Relationship Long-Term Relationship(s) Angst With A Twist Plot Twists Suggestive Themes|
334,122,44364757,17 Jan 2023, what happened to us? (we used to be best friends...) by crying_at_ikea ,English,"4,616",6/?,1311,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/F, F/M, M/M, Multi| Work in Progress|","|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Jonathan Byers/Steve Harrington/Nancy Wheeler Joyce Byers/Jim ""Chief"" Hopper Troy Walsh & Mike Wheeler The Party & The Party (Stranger Things) James Dante/Troy Walsh Mike Wheeler & Nancy Wheeler Steve Harrington & Troy Harrington James Hagan & Tommy Hagan Carol Perkins & Claire Perkins Robin Buckley/Jenny Hargrove Suzie Bingham/Dustin Henderson Eleven | Jane Hopper/Maxine ""Max"" Mayfield/Lucas Sinclair Tommy Hagan/Billy Hargrove/Carol PerkinsMike Wheeler Eleven | Jane Hopper Will Byers Lucas Sinclair Dustin Henderson Maxine ""Max"" Mayfield Nancy Wheeler Jonathan Byers Steve Harrington Tommy Hagan Carol Perkins Robin Buckley Troy Walsh (Stranger Things) James Dante Billy Hargrove The Party (Stranger Things) The PartyPlus Claire Perkins Jenny Hargroveanyway im really mean to mike at the beginning of this one sry i like miscommunications :) !!!everything will be okay eventually!!! siblings!! bonding!! troy and james get Redempted bc i want them to (yes ik thats not a word shut up) tags tags tags so many useless fucking tags Miscommunication Texting Polyamory no beta we die like billy except hes alive in this for Reasons so much dialogue I CANT BELIEVE I FORGOT THE TROYJAMES TAG claire perkins is not real but i love her #bestie troy is steve's brother and james is tommy's idk bully families gonna bully ig lolll Jewish characters!!! Jewish Mike Wheeler that should be a tag Jewish Will Byers Jewish Nancy Wheeler Jewish Jonathan Byers Jewish Carol Perkins Jewish Claire Perkins jenny hargrove is an oc i made up to bully like literally i made her just to traumatize her ell em ay oh shes billys twin and is also hot and sexy|"
335,122,44364520,18 Jan 2023, ǝʎǝ-uǝdO by Will_is_great ,English,"3,564",12/?,1130,| Not Rated| Graphic Depictions Of Violence| No category| Work in Progress|,"|Graphic Depictions Of ViolenceWill Byers Jonathan Byers Joyce Byers Lonnie Byers Eleven | Jane Hopper Jim ""Chief"" Hopper Mike Wheeler Nancy Wheeler Dustin Henderson Lucas Sinclair Erica Sinclair Martin Brenner Steve Harrington Robin Buckley Henry Creel | One | Vecna The Party (Stranger Things)Will Byers Has Powers Vecna Possessing Will Byers Mike Wheeler Being an Idiot Siblings Will Byers & Eleven | Jane Hopper Stranger Things 5 Speculation|"
336,122,44365417,17 Jan 2023," howdy, neighbor by dumbteddybear ",English,337,1/1,1022,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington & Maxine ""Max"" MayfieldSteve Harrington Eddie Munson Maxine ""Max"" Mayfield Dustin HendersonMorning After POV Maxine ""Max"" Mayfield Maxine ""Max"" Mayfield is a Little Shit Steve Harrington & Maxine ""Max"" Mayfield Have a Sibling Relationship Maxine ""Max"" Mayfield & Eddie Munson Friendship Dustin Henderson & Maxine ""Max"" Mayfield Friendship Bets & Wagers Embarrassed Steve Harrington Eddie Munson is a Little Shit Sharing Clothes Implied Sexual Content very vaguely implied Gay Eddie Munson Queer Steve Harrington Short One Shot|"
337,122,44277352,18 Jan 2023, look how they shine for you by eddiesashtray ,English,"2,109",1/1,489,| General Audiences| No Archive Warnings Apply| Other| Complete Work|,|No Archive Warnings ApplyEddie Munson/Reader Eddie Munson/You Eddie Munson/Original Character(s) Eddie Munson & ReaderEddie Munson Reader YouDrunkenness Established Relationship Eddie Munson Fluff Eddie Munson is a Sweetheart Soft Eddie Munson Protective Eddie Munson|
338,122,44361853,17 Jan 2023, A Long Shot by adara  for words_reign_here ,English,"18,633",4/7,680,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington & Eddie Munson Steve Harrington & The Party Steve Harrington/Eddie MunsonEddie Munson Steve Harrington The Party (Stranger Things) Robin BuckleyRecreational Drug Use Hurt Steve Harrington Eddie Munson Has a Crush on Steve Harrington Post-Season/Series 01 AU Post-Season/Series 02 AU Post-Season/Series 03 AU Alternate Season/Series 04 Good Babysitter Steve Harrington Eventual Steve Harrington/Eddie Munson Protective Eddie Munson Protective Steve Harrington Eddie Munson Lives Bisexual Steve Harrington Rated T for language and recurrent drug use because Eddie is canonically a drug dealer No beta we die like Barb Stranger Things 4 Fix-It|
339,122,43233150,18 Jan 2023, holding hands (while the walls come tumbling down) by spiffygay ,English,"1,271",1/?,63,| General Audiences| Graphic Depictions Of Violence| M/M| Work in Progress|,"|Graphic Depictions Of ViolenceWill Byers/Mike WheelerWill Byers Mike Wheeler Joyce Byers Maxine ""Max"" Mayfield Eleven | Jane Hopper Nancy Wheeler Steve Harrington Dustin Henderson Lucas Sinclair Robin Buckley Jonathan Byers Jim ""Chief"" Hopper Erica Sinclair Vickie (Stranger Things) Henry Creel | One | VecnaApocalypse Post-Stranger Things 4 Vol. 2 Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Will Byers Has Powers Alternate Universe - Apocalypse Song: Everybody Wants to Rule the World (Tears for Fears) idk what to tag this uhm all the cool stuff Maxine ""Max"" Mayfield Wakes Up from the Coma Will Byers/Mike Wheeler-centric but also lots of other things|"
340,123,43914243,17 Jan 2023," It's Still You: The End of Stranger Things by friendsdontlie83  for everybreatheverymove, CocoaFlower21, Constantius, fantasyangelo, maplestreet83 ",English,"1,564",2/?,208,"| Teen And Up Audiences| Graphic Depictions Of Violence, Major Character Death| F/M, Multi| Work in Progress|","|Graphic Depictions Of Violence Major Character DeathEleven | Jane Hopper/Mike Wheeler Will Byers & Mike Wheeler Maxine ""Max"" Mayfield/Lucas Sinclair Eleven | Jane Hopper & Maxine ""Max"" Mayfield Maxine ""Max"" Mayfield & Mike Wheeler Will Byers & Eleven | Jane Hopper Will Byers & Eleven | Jane & Dustin Henderson & Maxine Mayfield & Lucas Sinclair & Mike Wheeler Jonathan Byers/Nancy Wheeler Robin Buckley & Steve Harrington & The Party Steve Harrington & Nancy Wheeler Joyce Byers/Jim ""Chief"" HopperEleven | Jane Hopper Mike Wheeler Will Byers Lucas Sinclair Dustin Henderson Maxine ""Max"" Mayfield Nancy Wheeler Steve Harrington Robin Buckley Jonathan Byers Erica Sinclair Joyce Byers Jim ""Chief"" Hopper Henry Creel | One | VecnaOther Additional Tags & Characters to Be Added Stranger Things Spoilers Post-Stranger Things 4 Vol. 2 Post-Season/Series 04 Season/Series 05 Canon Compliant (for now) Everyone Needs A Hug Mike Wheeler Loves Eleven | Jane Hopper Eleven | Jane Hopper Loves Mike Wheeler One-Sided Will Byers/Mike Wheeler Gay Will Byers Good Babysitter Steve Harrington Canon-Typical Violence Minor Robin Buckley/Vickie Minor Suzie Bingham/Dustin Henderson Angst and Hurt/Comfort Protective Eleven | Jane Hopper Mike Wheeler is a Mess BAMF Nancy Wheeler Comatose Maxine ""Max"" Mayfield Sad with a Happy Ending Eleven | Jane Hopper-centric Mike Wheeler-centric Will Byers-centric Robin Buckley & Will Byers Friendship|"
341,123,44361481,18 Jan 2023, Stuck in the Middle with You by lexigraphic ,English,"1,386",1/1,1214,| Explicit| Choose Not To Use Archive Warnings| F/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Steve Harrington/Reader Eddie Munson/Reader Steve Harrington/You Eddie Munson/You Steve Harrington/Eddie Munson/YouSteve Harrington Eddie MunsonPlot What Plot/Porn Without Plot steddie threesome Threesome Rough Sex Degradation Bullying Dirty Talk spit in the mouth Choking Vaginal Sex Penis In Vagina Sex look i was abducted by aliens and then i woke up and this existed this is just pure filth just let it be Established Relationship Dead Dove: Do Not Eat Face-Fucking Dacryphilia Facials Come on face No Plot/Plotless Soft Eddie Munson|
342,123,44224397,17 Jan 2023, summer of ‘81 by dumbteddybear ,English,524,1/1,618,| General Audiences| No Archive Warnings Apply| No category| Complete Work|,|No Archive Warnings ApplySteve Harrington Original CharactersPunk Steve Harrington Pre-Canon Punk Bikers Insecure Steve Harrington Steve Harrington Has Bad Parents Autistic Steve Harrington implied if not outright mentioned Neurodivergent Steve Harrington punks are actually so nice especially Elder Punks they’re so sweet i love them Young Steve Harrington|
343,123,44359951,17 Jan 2023, Mornin’ by BisexualInDisguise ,English,290,1/1,285,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Steve HarringtonFluff Soft Eddie Munson Early Mornings One Shot Morning Kisses|
344,123,44360857,18 Jan 2023, The Unsung Empath by asexualrawr ,English,"47,094",17/?,119,| Teen And Up Audiences| Graphic Depictions Of Violence| Other| Work in Progress|,"|Graphic Depictions Of ViolenceRobin Buckley & Vickie Maxine ""Max"" Mayfield/Lucas Sinclair Nancy Wheeler/ReaderSteve Harrington Robin Buckley Maxine ""Max"" Mayfield Dustin Henderson Eddie Munson Lucas Sinclair Erica Sinclair Nancy Wheeler Eleven | Jane Hopper Will Byers Mike WheelerAsexual Character Asexual Relationship Slow Burn Sapphic Nancy Wheeler Friends to Lovers Platonic Relationships|"
345,123,42992283,18 Jan 2023, In The Midnight Hour by nox06 ,English,"68,203",24/?,6432,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Original Female Character(s) Steve Harrington/Nancy Wheeler The Party (Stranger Things) & Original Female Character(s)Steve Harrington Steve Harrington's Parents Mike Wheeler Dustin Henderson Lucas Sinclair Nancy Wheeler Will Byers Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Eleven | Jane HopperSlow Burn Eventual Romance Original Character(s) Tags May Change Rating May Change Action/Adventure Adventure & Romance Enemies to Friends to Lovers Friends to Lovers Childhood Friends Past Steve Harrington/Nancy Wheeler let's see what happens lmao Steve Harrington Deserves Love Hurt/Comfort Panic Attacks|"
346,123,44359846,18 Jan 2023, apartment 4B by dumbteddybear ,English,576,1/1,570,"| General Audiences| No Archive Warnings Apply| F/F, M/M| Complete Work|",|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley/Nancy Wheeler Robin Buckley & Steve Harrington & Eddie Munson & Nancy WheelerSteve Harrington Eddie Munson Robin Buckley Nancy Wheeler Original CharactersFluff and Crack Misunderstandings Steve Harrington & Nancy Wheeler Friendship Robin Buckley & Eddie Munson Friendship Alternate Universe - Roommates/Housemates Sharing Clothes Platonic Cuddling Living Together Alternate Universe - Modern Setting Gay Eddie Munson Lesbian Robin Buckley Queer Steve Harrington Queer Nancy Wheeler Domestic Fluff Eddie Munson & Nancy Wheeler are Best Friends Robin Buckley & Steve Harrington Are Best Friends|
347,123,40807218,18 Jan 2023, I just had sex with a rock star I didn't know was a rock star by Doeomi ,English,"4,057",1/1,2606,| Not Rated| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Steve Harrington's Parents Eddie Munson Robin Buckley Dustin Henderson The Party (Stranger Things) Gareth (Stranger Things) Jeff (Stranger Things) Unnamed Freak (Stranger Things) Corroded Coffin (Stranger Things)Steve Harrington Has Bad Parents Steve Harrington Is a Mess Bisexual Steve Harrington Dom Eddie Munson Sub Steve Harrington Famous Eddie Munson Alternate Universe - No Upside Down (Stranger Things) but there is a cult in place of it Alternate Universe - No Supernatural (Stranger Things) Modern Era Sugar Baby Steve Harrington Sugar Daddy Eddie Munson Gay Eddie Munson Explicit Sexual Content Kinky Eddie Munson Dom/sub Top Eddie Munson Bottom Steve Harrington steve harringtons parents cut him off Babygirl Steve Harrington|
348,123,44359096,17 Jan 2023," If you hide, it doesn't go away by fandom_lover23 ",English,"2,995",3/?,45,| Teen And Up Audiences| No Archive Warnings Apply| Multi| Work in Progress|,"|No Archive Warnings ApplyOriginal Female Character/Original Female Character(s) Maxine ""Max"" Mayfield/Lucas Sinclair Will Byers/Mike Wheeler Eleven | Jane Hopper/Mike WheelerOriginal Female Character Mike Wheeler Will Byers Lucas Sinclair Dustin Henderson Maxine ""Max"" Mayfield Eleven | Jane HopperLGBTQ Characters Gay Mike Wheeler Bisexual Maxine ""Max"" Mayfield Gay Will Byers Fluff follows the plot of the show How Do I Tag My First AO3 Post|"
349,123,40235589,18 Jan 2023, Invisible String by seachelles94 ,English,"73,633",35/?,133,| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsEddie Munson - Freeform Steve Harrington - Freeform dustin henderson - Freeform Stranger Things 1 Jonathan Byers - Freeform nancy wheeler - Freeform lucas sinclair - Freeform mike wheeler - Freeform stranger things Original Character(s) Stranger Things 2|
350,123,44358730,18 Jan 2023, i'd like for you and i to go romancing (lover boy) by gothfob ,English,"5,301",2/?,384,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley/VickieSteve Harrington Eddie Munson Robin Buckley Nancy Wheelersome cameos from The Party of course robin/vickie is very much a side pairing Good Friend Robin Buckley Robin Buckley & Steve Harrington Are Best Friends Bisexual Steve Harrington we love a good gay panic Eddie Munson Lives because duh Explicit Rating is for later dude just trust me|
351,123,44361550,17 Jan 2023, could i need you this much? by wayward_sherlock ,English,"2,846",1/1,2279,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike Wheeler Will Byers & Mike WheelerWill Byers Mike WheelerFirst Kiss Angst Angst with a Happy Ending Fluff and Angst Hurt/Comfort Emotional Hurt/Comfort Canon Compliant Post-Canon post season 4 volume 2 Summer Will Byers Loves Mike Wheeler Mike Wheeler Loves Will Byers Will Byers Needs a Hug Sad Will Byers Will Byers-centric Will Byers Has Issues Will Byers Deserves Love POV Will Byers Will Byers is Whipped Protective Mike Wheeler Mike Wheeler is Whipped Mike Wheeler is a Sweetheart Mike Wheeler is a CringeFail Loser will byers is a queen fan but who isnt tbh mentions of Queen Past Child Abuse Past Abuse Past Violence Implied/Referenced Self-Harm Implied/Referenced Child Abuse Implied/Referenced Abuse references to Stranger Things 1 Stranger Things 2 Stranger Things 3 and Stranger Things 4 Depressed Will Byers one beta we still die like mike wheeler's heterosexuality a criminal amount of commas em dashes and italics someone arrest me seriously Sharing a Bed Sharing a Room Intimacy Non-Sexual Intimacy Touch-Starved Touch-Starved Will Byers|
352,123,41859540,18 Jan 2023, Falling Down the K-Hole by Deathinasmalltown ,English,"3,784",1/1,483,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie MunsonFluff and Smut Drug Use 80s heavy metal references Consensual Infidelity some mild depravity Just as a treat Underage Drinking I hate writing in past tense i wrote this in a day if I fucked it up don't judge me|
353,123,44359645,18 Jan 2023, Dinner for Three by Lokis_army_77 ,English,"2,208",1/1,728,| Explicit| Choose Not To Use Archive Warnings| Multi| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson/Reader Steve Harrington/Eddie Munson/You Eddie Munson/Reader Eddie Munson/You Steve Harrington/Reader Steve Harrington/You Joseph Quinn (Actor)/You Joseph Quinn (Actor)/Reader Joe Keery/Reader Joe Keery/YouEddie Munson Steve Harrington Reader You Joseph Quinn (Actor) Joe KeeryThreesome - F/M/M Demon Eddie Munson Angel Steve Harrington Double Penetration Anal Sex Anal Fingering Vaginal Sex human reader|
354,123,44361055,17 Jan 2023, What is left of us by The_Random_Lover ,English,"3,887",1/?,40,"| Explicit| Graphic Depictions Of Violence| F/M, Gen, M/M, Multi| Work in Progress|","|Graphic Depictions Of ViolenceEddie Munson/Original Character(s) Steve Harrington/Original Character(s) Steve Harrington/Eddie Munson Joyce Byers/Jim ""Chief"" Hopper The Party (Stranger Things) & Original Character(s)Eddie Munson Steve Harrington Joyce Byers Jim ""Chief"" Hopper Will Byers Jonathan Byers Dustin Henderson Lucas Sinclair Robin Buckley Nancy Wheeler Mike Wheeler Eleven | Jane Hopper Original Characters Original Non-Binary Character Murray BaumanEveryone is a bit gay Non-Binary Main Character Established Relationship Alpha/Beta/Omega Dynamics Mating Cycles/In Heat Smut Rough Sex Threesome - F/M/M Vaginal Sex Anal Sex Protective Eddie Muson Protective Steve Harrington Alternate Universe - Zombie Apocalypse Gay Will Byers fated mates Angst Fluff Alpha Eddie Munson Alpha Steve Harrington Omega Joyce Byers Alpha Jim ""Chief"" Hopper Killing Animals for Food Hunting for food|"
355,123,44361439,18 Jan 2023, freedom (is standing next to you) by bucksmurdock ,English,"12,246",4/?,1239,| Mature| No Archive Warnings Apply| F/M| Work in Progress|,|No Archive Warnings ApplyEddie Munson/ReaderEddie Munson Steve Harrington Nancy Wheeler Robin BuckleyAlternate Universe - Pirate pirate eddie munson will not leave my brain|
356,123,44359144,18 Jan 2023, The Midnight Hour by AnonymouslyDead ,English,"1,331",1/1,956,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonMasturbation Edging The Munson Trailer Eddie Is Creeping Around Midnight slight dubcon Non-Consensual Vouyeurism Walking in on someone jerking it But they're like into that shit|
357,123,44359402,18 Jan 2023," We're Perfectly Imperfect, So Wrong It's Right, It's Crazy But It's Worth It, 'Cause You're All Mine by GhostPrince_B00 ",English,"2,353",1/1,705,| Not Rated| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Will Byers/Mike WheelerSteve Harrington's Parents Steve Harrington Eddie Munson Will Byers Mike WheelerEstablished Steve Harrington/Eddie Munson Living Together Phone Calls & Telephones Steve Harrington's Father Being an Asshole Postcards Photographs Robin Buckley & Steve Harrington Are Best Friends Bisexual Dustin Henderson Name Changes Gay Will Byers Engagement Based on a Tumblr Post Dungeons & Dragons References Light Dom/sub Implied Sexual Content Light BDSM Eddie Munson is a Little Shit Eddie Munson Lives Eddie Munson is a Sweetheart Eddie Munson is a Tease Steve Harrington is a Tease Steve Harrington Needs a Hug Soft Eddie Munson Fluff and Humor Angst and Romance Emotional Hurt/Comfort I Blame Tumblr Tooth-Rotting Fluff Daddy Kink Nicknames|
358,123,44353141,18 Jan 2023," I know it's just a phase, your not in love with me by Cocalolhh ",English,"3,958",1/1,1193,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler The Party & Mike Wheeler Dustin Henderson & Eddie Munson & Lucas Sinclair & Mike WheelerMike Wheeler Will Byers Lucas Sinclair Dustin Henderson Eddie Munson Those last three have minor parts Joyce ByersMike Wheeler-centric Hanahaki Disease Hurt Mike Wheeler Bisexual Mike Wheeler Implied/Referenced Homophobia Mike Wheeler Angst Mike Wheeler Needs a Hug Mike Wheeler Has Internalized Homophobia he also has hanahaki if it wasn't obvious Mike Wheeler Whump Angst with a Happy Ending Hurt/Comfort I feel like there should be more Panic Attacks Anxious Mike Wheeler Michael crying in the bathroom frfr But he gets company I made a decent plot!!! I feel achomplished|
359,123,44359159,18 Jan 2023, good to me by MixAddams ,English,"5,055",1/1,4259,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munsonsteddie Trans Male Character Trans Eddie Munson Vaginal Sex Vaginal Fingering Loss of Virginity Unprotected Sex Hand Jobs Porn with Feelings pussy used to describe trans male genitalia Period Typical Bigotry disclosure of trans status discussion of being trans unintentional misgendering Top Steve Harrington Bottom Eddie Munson|
360,124,44357260,18 Jan 2023, Stranger Things Headcanons by natalia_bishop ,English,"2,621",3/3,210,| General Audiences| Choose Not To Use Archive Warnings| Multi| Complete Work|,"|Creator Chose Not To Use Archive WarningsWill Byers/Reader Mike Wheeler/Reader Eleven | Jane Hopper/Reader Lucas Sinclair/Reader Steve Harrington/Reader Nancy Wheeler/Reader Jonathan Byers/Reader Joyce Byers & Reader Jim ""Chief"" Hopper/Reader Dustin Henderson/Reader Maxine ""Max"" Mayfield/Reader Maxine ""Max"" Mayfield/Lucas Sinclair Kali Prasad/ReaderWill Byers Mike Wheeler Eleven | Jane Hopper Lucas Sinclair Dustin Henderson Steve Harrington Nancy Wheeler Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Max Mayfield Billy Hargrove Kali Prasadheadcanons Inspired by Stranger Things (TV 2016) Fluff|"
361,124,42662157,18 Jan 2023, Monster by natalia_bishop ,English,899,1/1,148,| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Reader Steve Harrington & ReaderSteve Harrington Nancy Wheeler Jonathan Byers Eleven | Jane Hopper Martin BrennerReader Has Powers Fluff and Angst Romance No Smut|
362,124,44356243,17 Jan 2023, Occupied by Tacokitmeow ,English,"1,179",1/?,477,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Gareth (Stranger Things) Jeff (Stranger Things) Unnamed Freak (Stranger Things) Original Female Character(s) Steve Harrington's ParentsSteve Harrington can draw Steve Harrington is a Sweetheart Steve Harrington Has a Crush on Eddie Munson Eddie Munson Has a Crush on Steve Harrington Gay Eddie Munson Bisexual Steve Harrington Did I write this listing to FNAF songs yes yes I did why?? IDK I'm Bad At Tagging Steve Harrington Has Bad Parents Other Additional Tags to Be Added POV Steve Harrington POV Eddie Munson Eddie and Steve act like middle school girls about their crushes Post-Season/Series 02|
363,124,43136407,18 Jan 2023, Beautiful Swan by collectivecloseness ,English,"9,400",1/1,637,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyEddie Munson/Reader Eddie Munson x readerEddie Munson Dustin Henderson Mike Wheeler Lucas Sinclair Gareth (Stranger Things) Jeff (Stranger Things)Depictions of self-consciousness self-esteem issues and negative thoughts reader is pretty anxious and down on themselves a lot so be warned Angst Hurt/Comfort Happy Ending Eventual relationship you have a crush on Eddie (and he definitely likes you too) Hellfire (exc Eddie) being a bit mean (they’re only meaning to tease and bully lightly you’re all actually friends) F!Reader - Freeform Hurt (no body issues are mentioned specifically & reader feels negative abt their looks)|
364,124,44356765,18 Jan 2023, Cherry Baby by Smurphyse ,English,"8,918",2/3,1488,| Explicit| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsEddie Munson/Reader Eddie Munson/You Eddie Munson X You Eddie Munson x readerEddie Munsonporn star eddie munson Fingering Unprotected Sex Oral Sex Blowjobs Doggy Style three parter Smut Eddie Munson Smut Pining Mutual Pining Porn with Feelings Angst and Porn|
365,124,44357917,18 Jan 2023, Photo Album by natalia_bishop ,English,610,1/1,8,| General Audiences| No Archive Warnings Apply| No category| Complete Work|,|No Archive Warnings ApplyLucas Sinclair/Reader Lucas Sinclair & Reader Erica Sinclair & ReaderLucas Sinclair Erica Sinclair Lucas Sinclair's Parents Dustin Henderson Eleven | Jane HopperReader is Lucas's Sister Fluff Birthdays Platonic Relationships Family Inspired by Stranger Things (TV 2016)|
366,124,41295780,17 Jan 2023," Pearl Diver (Dive, Dive, Deeper) by PennsylvaniaTheCat ",English,"1,178",1/?,49,| Teen And Up Audiences| No Archive Warnings Apply| No category| Work in Progress|,|No Archive Warnings ApplyJonathan Byers/Nancy Wheeler Robin Buckley & Nancy WheelerNancy Wheeler Robin Buckley Jonathan Byers Steve HarringtonBreak Up Angst with a Happy Ending Nancy Wheeler-centric Robin Buckley & Steve Harrington Friendship mentions of trauma One-Sided Steve Harrington/Nancy Wheeler Aromantic Nancy Wheeler she just like me fr Self-Indulgent men are trash Character Study|
367,124,43634085,17 Jan 2023, What are you wearing? by FinalMoondragon ,English,"3,813",1/1,6082,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckleythis is just smut for smuts sake One Shot Drunk Steve Harrington humor and smut Robin Buckley & Steve Harrington Are Best Friends Drunk Dialing Phone Sex Mutual Masturbation Steve Harrington Has a Crush on Eddie Munson No beta we die like Barb Eddie Munson Has a Crush on Steve Harrington dom / sub undertones if you squint Top Eddie Munson Bottom Steve Harrington Post Season 4 obviously Eddie lives steddie|
