,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
104,131,43881378,16 Jan 2023, Hawkins Living by marvel_rhapsody ,English,"3,392",1/1,115,| General Audiences| No Archive Warnings Apply| F/M| Complete Work|,"|No Archive Warnings ApplyEddie Munson/You Eddie Munson/Reader Eddie Munson & Reader Eddie Munson & YouEddie Munson Steve Harrington Robin Buckley Dustin Henderson Mike Wheeler Jane ""El"" Hopper Jim Hopper oc reader's mom oc reader's step-dad Nancy Wheeler Jason Carver Hopper!reader - Characterslight angst Fluff The Upside Down high school setting/relationship Both adults Reader is Hopper's daughter|"
105,131,44332327,16 Jan 2023, come to call by everybreatheverymove ,English,"9,898",2/?,765,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyEleven | Jane Hopper/Mike Wheeler Eleven | Jane Hopper & Mike WheelerMike Wheeler Eleven | Jane Hopper Lucas Sinclair Karen Wheeler Jim ""Chief"" HopperAlternate Universe Alternate Universe - Vampire Alternate Universe - Victorian Romance Angst Aged-Up Character(s) Hurt/Comfort Sexual Tension Human/Vampire Relationship Blood and Violence Implied/Referenced Abuse Secret Relationship mentions of other stranger things characters - Freeform Rating May Change Mutual Pining Domestic Mystery|"
106,131,44333110,17 Jan 2023," Either Way, We're Not Alone by maplestreet83 ",English,"114,715",12/15,5293,| Teen And Up Audiences| Graphic Depictions Of Violence| F/M| Work in Progress|,"|Graphic Depictions Of ViolenceMaxine ""Max"" Mayfield/Lucas Sinclair Eleven | Jane Hopper & Lucas Sinclair Eleven | Jane Hopper & Maxine ""Max"" Mayfield Maxine ""Max"" Mayfield & Mike WheelerLucas Sinclair Maxine ""Max"" Mayfield Mike Wheeler Nancy Wheeler Robin Buckley Steve Harrington Eleven | Jane Hopper Dustin Henderson Will Byers Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Claudia HendersonAlternate Universe - Zombie Apocalypse Zombie Apocalypse Reunion in the Middle of a Zombie Apocalypse Canon Related Science Fiction Bonding Falling In Love Blood and Gore Swearing Road Trips Humor Getting Back Together Guns Action Near Death Shooting Angst Hurt/Comfort Blood and Injury Injury Recovery taking care Maxine ""Max"" Mayfield Needs a Hug Comfort Conversations Found Family Protective Lucas Sinclair Minor Eleven | Jane Hopper/Mike Wheeler Minor Joyce Byers/Jim ""Chief"" Hopper Panic Attacks Good Friend Lucas Sinclair Slow Burn Fluff Domestic Fluff Birthday Party Implied/Referenced Underage Drinking Slow Dancing Romance|"
107,131,44330806,16 Jan 2023, Cocoon ʚɞ by GhoulSanderson ,English,"22,981",4/?,2235,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,"|No Archive Warnings ApplyWill Byers/Mike Wheeler Will Byers & Mike Wheeler Eleven | Jane Hopper & Mike Wheeler Will Byers & Eleven | Jane & Dustin Henderson & Maxine Mayfield & Lucas Sinclair & Mike Wheeler Will Byers & Dustin Henderson & Lucas Sinclair & Mike Wheeler Maxine ""Max"" Mayfield & Mike Wheeler Jim ""Chief"" Hopper & Mike Wheeler Joyce Byers & Mike Wheeler Mike Wheeler / Original Male Character(s)Mike Wheeler Original Characters Will Byers Eleven | Jane Hopper Lucas Sinclair Dustin Henderson Maxine ""Max"" Mayfield Karen Wheeler Ted Wheeler (Stranger Things) Joyce Byers Jim ""Chief"" HopperBad Parent Ted Wheeler (Stranger Things) Bad Parent Karen Wheeler Mike Wheeler-centric Unrequited Love Not Actually Unrequited Love Mike Wheeler Angst Sad Mike Wheeler Mike Wheeler Whump Mike Wheeler is Not Okay Will Byers Loves Mike Wheeler Mike Wheeler Loves Will Byers Slow Burn Misunderstandings Miscommunication Hurt/Comfort Emotional Hurt/Comfort Artist Will Byers Will Byers has muscles Mike Wheeler Being an Idiot he's so oblivious bless him Sad Will Byers Will Byers Needs a Hug Mike Wheeler Needs a Hug Will Byers Deserves Love Eddie Munson Lives Let Will Byers shout at Mike Wheeler Love Triangles The trope of loving someone and comforting them when their heart gets broken by someone else i love that Implied/Referenced Homophobia Ted Wheeler Being an Asshole (Stranger Things) Ted Wheeler Being Homophobic (Stranger Things) Good Parent Karen Wheeler Supportive Karen Wheeler eventually Why on EARTH did I put this much effort into an ao3 fic Jealous Will Byers Will Byers & Mike Wheeler Fight Oblivious Mike Wheeler El doesn't speak like a caveman stop acting like she does Pining Will Byers Will Byers Has a Crush on Mike Wheeler Mike Wheeler Has Issues Mike Wheeler Has a Crush on Will Byers Mike Wheeler Has PTSD Mike Wheeler Has Daddy Issues Mike Wheeler Has a Crush Mike Wheeler Has Internalized Homophobia Mike Wheeler Has Nightmares But i'm bad at it if this flops I'll never write again I apologise for the number of tags Shy mike wheeler|"
108,131,38651448,16 Jan 2023, Luck Favors the Bold and the Stupid by snoods ,English,"30,425",3/3,7132,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Byler if you squint - RelationshipSteve Harrington Eddie Munson Robin Buckley Dustin Henderson Mike Wheeler Lucas Sinclair Will Byers Joyce ByersBisexual Disaster Steve Harrington Gay Eddie Munson Post-Vecna (Stranger Things) Eddie Munson Lives Dungeons & Dragons References Steve Harrington is Whipped POV Steve Harrington Friends to Lovers Pining Steve Harrington Coming Out Eddie's a flirty bastard but Steve can give as good as he gets Nipple Piercings Oral Fixation Blow Jobs Dirty Talk Bottom Eddie Munson Top Steve Harrington Sub Eddie Munson Steve Harrington Has a Big Dick that's just universally excepted now Eddie Munson Has a Praise Kink flattery works on him yall he said it himself Under-negotiated kinks Daddy Kink but it's really minor like a hint of degradation Spit Kink Light Dom/sub Light Sadism Competent Steve Harrington Rimming Anal Sex the socks stay on Multiple Orgasms Virgin Eddie Munson the suggestion of Steve's breeding kink Come Eating|
109,131,43841343,16 Jan 2023," Eleven, Are You Listening? by K14E ",English,"73,475",11/11,8133,| Mature| Choose Not To Use Archive Warnings| F/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsEleven | Jane Hopper/Mike WheelerMike Wheeler Eleven | Jane Hopper Joyce Byers Will Byers Jonathan Byers Argyle (Stranger Things) Martin Brenner Maxine ""Max"" Mayfield Murray Bauman Sam Owens (Stranger Things) Lucas Sinclair Erica SinclairPost-Season/Series 03 Season/Series 04 Inspired by a Trailer Canon Universe Canon Compliant Alternate Universe - Canon Divergence Fluff Fluff and Angst Domestic Fluff Spring Break Mileven Panic Attacks Emotional Hurt/Comfort El wants to go home Will's not very helpful in the beginning Season 4 predictions based off trailer Reunions Mileven heavy What I want to see but the show doesn't have time for Lab rat Eleven Major Character Injury Young Love Mature Mileven|"
110,131,42746304,16 Jan 2023, Big Damn Heroes by H (hgraves64) ,English,713,1/?,17,| General Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson|
111,131,41059392,16 Jan 2023, A Day In the Life of Steve Harrington by impravidus  for Acro_Reader ,English,"2,301",2/6,5088,| Teen And Up Audiences| No Archive Warnings Apply| No category| Work in Progress|,|No Archive Warnings ApplySteve Harrington & The PartySteve HarringtonPOV Outsider Good Babysitter Steve Harrington Steve Harrington is a Sweetheart Steve Harrington-centric Soccer Mom Steve Harrington Menstruation Period-Typical Homophobia Misunderstandings|
112,131,40485315,16 Jan 2023, What Do You Want? by Sharpbutsoft (BuckysButt)  for dodger_chan ,English,"1,543",1/1,1006,"| Teen And Up Audiences| No Archive Warnings Apply| F/F, M/M| Complete Work|",|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Robin Buckley Eddie MunsonMinor Robin Buckley/Original Female Character Alternate Universe - 1920s Queer Culture POV Steve Harrington Platonically Married Robin Buckley and Steve Harrington (I love that that's a tag) Drag Queen Eddie Munson Queer Eddie Munson Queer Steve Harrington Lesbian Robin Buckley Getting Together Meet-Cute|
113,131,44331466,16 Jan 2023, Jump at the Chance by rinomame ,English,"32,616",19/24,8484,| Explicit| No Archive Warnings Apply| F/M| Work in Progress|,|No Archive Warnings ApplyEddie Munson/Original Female Character(s) Eddie Munson/You Eddie Munson/Original Character(s) Eddie Munson/ReaderEddie Munson Steve Harrington Robin Buckley You Original Female Character(s) Jeff (Stranger Things) Gareth (Stranger Things)Pining Mutual Pining Idiots in Love eddie is a simp Fake/Pretend Relationship Alcohol Sharing a Bed Misunderstandings Partying Romance tropes for days No beta reader this is pure self indulgence Smut Vaginal Fingering Sex Oral Sex Slow Burn Friends to Lovers Jealousy|
114,131,42984780,16 Jan 2023, You’re All That I Need Underneath The Tree by steddieasitgoes ,English,"50,216",8/12,2507,| Mature| No Archive Warnings Apply| M/M| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Maxine ""Max"" Mayfield Wayne Munson Robin Buckley Lucas Sinclair Dustin Henderson The Party (Stranger Things)Maxine ""Max"" Mayfield & Eddie Munson Have a Sibling Relationship Robin Buckley & Steve Harrington Are Best Friends Minor Maxine ""Max"" Mayfield/Lucas Sinclair POV Alternating POV Eddie Munson POV Steve Harrington Alternate Universe - No Supernatural (Stranger Things) Not Canon Compliant - Stranger Things 4 Vol. 2 Christmas Christmas Fluff Christmas Tree Inspired by Hallmark Christmas Movies Gay Eddie Munson Bisexual Steve Harrington Supportive Wayne Munson Steve Harrington Has Bad Parents Gay Wayne Munson Idiots in Love Slow Burn But they both like each other right away Not Actually Unrequited Love Masturbation|"
115,131,44163034,16 Jan 2023, Get a Little More Close to Me (you're the only one who knows me) by DYADFiles ,English,"2,424",1/1,633,| Teen And Up Audiences| No Archive Warnings Apply| F/F| Complete Work|,|No Archive Warnings ApplyRobin Buckley/Nancy WheelerRobin Buckley Nancy WheelerEnemies to Friends to Lovers Nancy Wheeler Loves Robin Buckley Lesbian Disaster Robin Buckley Autistic Robin Buckley Robin Buckley Has ADHD Nancy Wheeler Has a Crush on Robin Buckley POV Nancy Wheeler Nancy Wheeler-centric Robin Buckley/Nancy Wheeler-centric Nancy Wheeler Needs a Hug Character Study Alternate Canon Protective Robin Buckley Mild Hurt/Comfort Mentioned Canon Death(s)|
116,131,43986282,16 Jan 2023, My Younger Heart Was Feeling New by nobetterlove ,English,"17,361",7/7,1717,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Dustin Henderson Jim ""Chief"" HopperAlternate Universe - Canon Divergence Canon Universe Alternate Ending Timey-Wimey Eddie munson needs help Eddie Munson Has Issues Protective Steve Harrington Letters Epistolary Blood and Injury Steve Harrington & Dustin Henderson Friendship Smart Dustin Henderson Dustin Henderson Has Powers (sort of!) Steve Harrington Is a Mess Steve Harrington Has a Crush Minor Character Death Angst with a Happy Ending Sad and Happy Found Family Mild Smut Intimacy Idiots in Love Bottom Eddie Munson Top Steve Harrington|"
117,131,44331247,16 Jan 2023," Sex, Love, & Rock ’n Roll by xSpookyxSpicex ",English,"11,662",3/?,658,| Explicit| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Eddie Munson Billy Hargrove/Steve Harrington Robin Buckley/Heather Holloway Chrissy Cunningham/Steve Harrington/Eddie Munson Robin Buckley/Chrissy CunninghamChrissy Cunningham Eddie Munson Heather Holloway Steve Harrington Robin Buckley Jason Carver Laura Cunningham Phillip Cunningham Chrissy Cunningham's Brother The Party (Stranger Things)Past Jason Carver/Chrissy Cunningham Chrissy Cunningham & Billy Hargrove & Heather Holloway Are Best Friends Teenage Rebellion Underage Drinking Recreational Drug Use Sexual Experimentation Vaginal Fingering Cunnilingus Hand Jobs Blow Jobs Penis In Vagina Sex Light BDSM Threesome - F/M/M Bi-Curiosity Emotional/Psychological Abuse Eating Disorders Chrissy Cunningham Needs a Hug Alternate Universe - 1990s|
118,131,43099632,16 Jan 2023, If The Fates Allow by justyrae  for DeliriumsDelight7 ,English,"13,552",3/6,843,| Explicit| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyChrissy Cunningham/Eddie Munson Steve Harrington/Nancy WheelerChrissy Cunningham Eddie Munson Steve Harrington Nancy Wheeler Barbara ""Barb"" Holland Wayne Munson Dustin Henderson Jason Carver Maxine ""Max"" Mayfield Lucas SinclairAlternate Universe - Everyone Lives/Nobody Dies Alternate Universe - Modern Setting Strangers to Lovers The Holiday AU Fluff Eventual Smut 'tis the season to fall in love|"
119,131,42453234,16 Jan 2023, good times at the edge of the end of the world by paxlux ,English,"16,652",1/1,434,"| Teen And Up Audiences| No Archive Warnings Apply| F/F, F/M, M/M| Complete Work|","|No Archive Warnings ApplySteve Harrington/Eddie Munson Maxine ""Max"" Mayfield/Lucas Sinclair Robin Buckley/Nancy WheelerSteve Harrington Eddie Munson Maxine ""Max"" Mayfield Lucas Sinclair Robin Buckley Nancy Wheeler Wayne Munson Jim ""Chief"" Hopper Joyce Byers Will Byers Jonathan Byers Mike Wheeler Dustin Henderson Eleven | Jane Hopper Erica SinclairDomestic Fluff Domestic Fluff Found Family Idiots in Love Slow Burn|"
120,132,44328961,16 Jan 2023, The letters that shouldn't arrive by xocoKeys ,English,"16,166",2/2,227,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Wayne Munson Dustin Henderson Claudia HendersonGenderfluid Eddie Munson Mexican Eddie Munson Eddie Munson Needs a Hug Emotional Hurt/Comfort Steve Harrington is a Sweetheart Supportive Wayne Munson I Love Wayne Munson Not graphic but mentions of next topics Domestic Violence Implied Suicide Attempt Eating Disorders References to Depression Implied/Referenced Homophobia Period-Typical Homophobia religious trauma Im so sorry really Angst with a Happy Ending I promise Use of Spanish Eddie is very emotional|
121,132,44329219,16 Jan 2023, Inundated with the Fated Thought of You by geeky_ginger ,English,"12,404",9/13,1525,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M, Multi| Work in Progress|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Steve Harrington's Parents Eddie Munson Dustin Henderson Robin Buckley Nancy Wheeler Lucas Sinclair Eleven | Jane Hopper Jim ""Chief"" Hopper Joyce Byers Mike Wheeler Jonathan Byers Wayne Munson Will Byers Tommy HaganAlternate Universe - Canon Divergence Steve Harrington is a Sweetheart Steve Harrington Needs a Hug Hurt Eddie Munson Eddie Munson Needs a Hug Smart Dustin Henderson Steve Harrington and eddie Munson|"
122,132,41341827,16 Jan 2023, 10 things Billy Hargrove hated about Steve Harrington by greyghoulclub ,English,"5,011",2/10,295,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove/Steve HarringtonBilly Hargrove Steve Harrington Maxine ""Max"" Mayfield Nancy Wheeler Tommy Hagan Carol PerkinsPeriod Typical Attitudes Period-Typical Homophobia Implied/Referenced Child Abuse Gay Panic Season/Series 02 Alternate Universe - Canon Divergence Alternate Universe - No Upside Down (Stranger Things) Enemies to Friends to Lovers kind of More Like Acquaintances To Lovers Neil Hargrove is His Own Warning Past Steve Harrington/Nancy Wheeler|"
123,132,44328967,16 Jan 2023, go forward (only thing to do) by enablelove ,English,301,1/1,485,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonFluff Schmoop Established Relationship|
124,132,44329105,16 Jan 2023, Here comes Spider-man by SteveMunson ,English,"6,947",1/1,1206,| Not Rated| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonSpider-Man - Freeform Steve Harrington as Spider-Man Alternate Universe - Modern Setting Alternate Universe - Spider-Man Fusion Secret Identity spider!steve Bondage Steve webs Eddies hands Anal Fingering Face-Fucking Blow Jobs Anal Sex Strangers to Lovers Smut Top Steve Harrington Bottom Eddie Munson|
125,132,41814036,16 Jan 2023, When We Wake Up by JustMyName  for perexcri ,English,"23,431",8/8,5883,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsWill Byers/Mike WheelerWill Byers Mike Wheeler Karen Wheeler Ted Wheeler Nancy Wheeler mentioned: Holly Wheeler Jonathan Byers Joyce ByersForced Proximity Sharing a Bed Sexual Tension Denial of Feelings Fluff Mild Angst Minor Internal Homophobia Friends to Lovers Childhood Friends Hanging Out POV Will Byers POV Mike Wheeler Getting Together Domestic Fluff Emotional Hurt/Comfort Insecurity Slice of Life Accidental Cuddling Movie Night Hormones Bisexual Mike Wheeler Gay Panic Good Parent Karen Wheeler Does she know????? yeah prob Attraction Misunderstandings Body Image Fear of Abandonment Mike and the terrible horrible no good very bad bisexul crisis Vulnerability Sexual Inexperience summertime sexual awakening Swimming Pools Romance Hope|
126,132,43934872,16 Jan 2023, Eddie Motherlovin' Munson by VacumCleanr (CharTheQ) ,English,"55,151",7/13,6478,"| Teen And Up Audiences| No Archive Warnings Apply| Gen, M/M| Work in Progress|","|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve HarringtonSteve Harrington Eddie Munson Karen Wheeler Robin Buckley Dustin Henderson Maxine ""Max"" Mayfield Lucas Sinclair The Party (Stranger Things) Murray BaumanGetting Together Jealous Steve Harrington Bisexual Steve Harrington Eddie Munson is a Sweetheart Gay Eddie Munson Autistic Eddie Munson Robin Buckley & Steve Harrington Are Best Friends karen wheeler has a thing for metalheads with tight jeans and long hair but eddie is gay gay homosexual and doesnt know shes flirting Fluff Attempt at Humor Idiots in Love MILFs Dyslexic Steve Harrington Misunderstandings Other Additional Tags to Be Added Post-Season/Series 04 Steve Harrington Wears Glasses Steve Harrington Has Brain Damage Eddie Munson is Whipped Maxine ""Max"" Mayfield & Eddie Munson Have a Sibling Relationship Disabled Maxine ""Max"" Mayfield Domestic Fluff Friends to Lovers Mutual Pining Flirting Jealousy Whump Sharing Clothes Sharing a Bed|"
127,132,44329141,16 Jan 2023, I've Got a Feeling This Year's for Me and You by bunnymoose ,English,"14,729",2/3,299,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Work in Progress|,|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie Munson The Party (Stranger Things) Laura Cunningham Jason Carver Jeff (Stranger Things) Wayne MunsonBad Parent Laura Cunningham Eating Disorders No Vecna (Stranger Things) Nightmares Christmas Eve New Years Found family bonding Recreational Drug Use shotgun smoking Party Games Don't Try This At Home Reckless marshmallow eating|
128,132,44328895,16 Jan 2023, Back to the old house by theshireisburning_somordoritis86 ,English,"2,933",1/1,330,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin BuckleyEddie’s veiled love for the smiths yes it’s canon in my heart steddie Steve being a good boyfriend Fluff Emotional Hurt/Comfort Cuteness overload There both dorks|
129,132,44330431,16 Jan 2023, Обретённые в Изнанке by demobatfluffy ,Русский,"29,506",10/?,237,| Explicit| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove/Steve Harrington/Eddie Munson Billy Hargrove/Steve Harrington Billy Hargrove/Eddie Munson Steve Harrington/Eddie MunsonBilly Hargrove Eddie Munson Steve Harrington Maxine ""Max"" MayfieldThe Upside Down (Stranger Things) Eddie Munson in the Upside Down Billy Hargrove in the Upside Down Eddie Munson Lives Billy Hargrove Lives Other Additional Tags to Be Added Neil Hargrove is His Own Warning Recreational Drug Use Canon-Typical Violence Period Typical Attitudes Polyamory Slow Burn Boys Kissing Hand Jobs Panic Attacks Billy Hargrove Has PTSD Dyslexia Dyslexic Steve Harrington Self-Harm Injury Recovery Blow Jobs Rimming Bottom Billy Hargrove|"
130,132,43544658,16 Jan 2023, Билли-Клаус by demobatfluffy ,Русский,"1,423",1/1,56,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsBilly Hargrove/Steve HarringtonBilly Hargrove Steve HarringtonAlternate Universe - No Monsters Plot What Plot/Porn Without Plot Fix-It Gay Sex Christmas Santa Kink Santa's Elves Billy Hargrove Lives|
131,132,44329306,16 Jan 2023, Quick Session by Navnae ,English,"1,322",1/1,1243,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonBisexual Steve Harrington Gay Eddie Munson Dom Steve Harrington Mean Steve Harrington Sub Eddie Munson Dom/sub Blow Jobs Public Blow Jobs Hand Jobs Cock Slut Eddie Munson Bathroom Sex|
132,132,44007387,16 Jan 2023, Anatomy of a Crush by orphan_account ,English,"1,279",1/?,47,| Mature| Graphic Depictions Of Violence| Multi| Work in Progress|,"|Graphic Depictions Of ViolenceChrissy Cunningham/Eddie Munson Steve Harrington & Nancy Wheeler Robin Buckley & Steve Harrington Steve Harrington & Eddie Munson Robin Buckley & Chrissy Cunningham & Nancy Wheeler Jonathan Byers/Nancy Wheeler Minor or Background Relationship(s)Chrissy Cunningham Eddie Munson Nancy Wheeler Steve Harrington Jonathan Byers Robin Buckley Meg Thomas Claudette Morel David King (Dead by Daylight) Felix Richter Jane Romero Nea Karlsson Leon S. Kennedy Jill Valentine Demogorgon (Stranger Things) Henry Creel | One | Vecna F.J.S.J. | The Legion Evan MacMillan | The Trapper Dwight Fairfield Danny ""Jed Olsen"" Johnson | The Ghost Face Mikaela Reid The Entity (Dead by Daylight)Post-Season/Series 04 Non-Canonical Character Death Canonical Character Death Alternate Universe - Canon Divergence Song Inspired Inspired by Dead by Daylight (Video Game) Dead by Daylight-Typical Violence Inspired by Stranger Things (TV 2016) Background Demogorgon (Stranger Things) Time doesn't exist in the fog i wrote this but i dont make the rules I Can't Believe I Wrote This none of this makes sense im sorry ahead of time manifesting BHVR bringing ST back Rating May Change I'm Sorry Eddie Munson Deserves Better Chrissy Cunningham Deserves Better Eddie Munson Has a Crush on Chrissy Cunningham Chrissy Cunningham Has a Crush on Eddie Munson the fog is purgatory Thanks Eating Disorder Not Otherwise Specified POV Alternating the entity is a fickle bitch no beta we die like me whenever i play dbd|"
133,132,44327518,16 Jan 2023, Someone Somewhere Somehow by Cy_pher ,English,"3,082",1/?,116,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| Gen, M/M| Work in Progress|","|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Eleven | Jane Hopper/Mike Wheeler Will Byers & Eleven | Jane Hopper Maxine ""Max"" Mayfield/Lucas Sinclair Joyce Byers/Jim ""Chief"" Hopper Jonathan Byers & Will Byers Jonathan Byers/Nancy Wheeler Robin Buckley & Steve Harrington Will Byers & Dustin Henderson & Lucas Sinclair & Mike Wheeler Steve Harrington & Dustin HendersonWill Byers Mike Wheeler Eleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Dustin Henderson Jonathan Byers Nancy Wheeler Henry Creel | One | Vecna Joyce Byers Jim ""Chief"" Hopper Ted Wheeler (Stranger Things) Karen Wheeler Holly Wheeler Billy Hargrove Steve Harrington Eddie Munson Robin BuckleyHurt/Comfort Angst Not Canon Compliant No Smut Hurt No Comfort Emotional Hurt/Comfort Suicide Attempt Suicide Notes Internalized Homophobia Period-Typical Homophobia Gay Will Byers Will Byers Needs a Hug Will Byers Loves Mike Wheeler Mike Wheeler Loves Will Byers Friends to Lovers Strangers to Lovers Other Additional Tags to Be Added|"
134,132,44330083,16 Jan 2023, Merry Kissmas by demobatfluffy ,Русский,"1,564",1/1,54,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M, Gen, M/M| Complete Work|","|Creator Chose Not To Use Archive WarningsBilly Hargrove/Maxine ""Max"" Mayfield Chrissy Cunningham/Eddie Munson Gareth/Dustin Henderson Joyce Byers/Jim ""Chief"" Hopper Jonathan Byers/Nancy Wheeler Gareth/Eddie MunsonBilly Hargrove Maxine ""Max"" Mayfield Chrissy Cunningham Eddie Munson Gareth (Stranger Things) Dustin Henderson Joyce Byers Jim ""Chief"" Hopper Jonathan Byers Nancy WheelerFemale Eddie Munson Fix-It Romance Fluff Genderbending Eddie Munson Lives Billy Hargrove Lives Chrissy Cunningham Lives Christmas Christmas Fluff New Years Microfic Alternate Universe - No Monsters|"
135,132,44329189,16 Jan 2023, come over by dharmainitiative ,English,"8,720",1/1,845,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyJonathan Byers/Steve HarringtonJonathan Byers Steve HarringtonPre-Season/Series 01 Post-Season/Series 04 POV Jonathan Byers Jonathan Byers-centric Past Jonathan Byers/Nancy Wheeler past stancy too but that doesn't come up as much Misunderstandings Banter Bickering patching up wounds how is that not an official tag?! First Kiss Stranger Things 5 Speculation a little but like not much|
136,132,43582324,16 Jan 2023," From the Top, Make it Drop by rocknrollsalad  for ainsalaco ",English,"3,207",1/1,1001,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| Gen, M/M| Complete Work|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Maxine ""Max"" Mayfield Robin Buckley Lucas Sinclair Gareth (Stranger Things) Dustin Henderson Erica SinclairTikTok Rock Star Eddie Munson Modern Era Deaf Steve Harrington|"
137,132,44328949,16 Jan 2023, Group by breizhbit ,English,"2,508",1/1,183,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| Gen, F/M| Complete Work|","|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Eddie Munson (IMPLIED)Ms. Kelley (Stranger Things) Maxine ""Max"" Mayfield Chrissy Cunningham Fred Benson Patrick McKinneyEthical Dilemma wild west of therapy Eating Disorders discussions of abuse and sexual assault|"
138,132,41512569,16 Jan 2023," As Above, So Below by ALaCarte ",English,"80,065",19/?,1300,"| Mature| Graphic Depictions Of Violence, Major Character Death| F/M| Work in Progress|",|Graphic Depictions Of Violence Major Character DeathEddie Munson/Original Female Character(s) Eddie Munson & Original Female Character(s)Eddie MunsonFriends to Lovers Goth Girl manic pixie nightmare girl Teen Romance High School bisexuals everywhere Idiots in Love Eddie Munson: god's favorite idiot Self-Indulgent Fix-It Plot Twists|
139,132,44328955,16 Jan 2023, When You Let Love Win by munsonsgothwife ,English,480,1/1,138,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonWayne Munson Chrissy Cunningham Eddie MunsonAngst Emotional Hurt Love Established Relationship Eddie Munson Lives Chrissy Cunningham Lives Hurt Eddie Munson Eddie Munson Loves Chrissy Cunningham Chrissy Cunningham Loves Eddie Munson Alternate Universe - No Supernatural (Stranger Things) Slice of Life No Vecna (Stranger Things) Romance Chrissy Cunningham Has Bad Parents Supportive Wayne Munson Good Uncle Wayne Munson|
140,133,44328346,16 Jan 2023, Lavender Latte by 0Soft_Moon0  for My GrandMother ,English,334,1/?,43,"| Teen And Up Audiences| Choose Not To Use Archive Warnings, No Archive Warnings Apply| F/F, F/M, M/M, Multi| Work in Progress|","|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyWill Byers/Mike Wheeler Will Byers & Mike Wheeler Robin Buckley/Nancy Wheeler Eleven | Jane Hopper/Maxine ""Max"" Mayfield/Lucas SinclairWill Byers Mike Wheeler Eleven | Jane Hopper Maxine ""Max"" Mayfield Jonathan Byers Erica Sinclair Nancy Wheeler Steve Harrington Robin Buckley Lucas SinclairByler Week 2022 (Stranger Things) Ronance Week (Stranger Things) Alternate Universe - Flower Shop Alternate Universe - Coffee Shops & Cafés Alternate Universe - College/University|"
